	id_conv	id_caller	id_speaker	id_topic	sex	age	geography	level_study
2937	3606	B	1466	339	FEMALE	38	WESTERN	2
2938	3607	A	1477	332	MALE	38	NORTH MIDLAND	2
2939	3607	B	1468	332	MALE	52	NORTH MIDLAND	3
2940	3608	A	1458	352	MALE	47	NYC	3
2941	3608	B	1459	352	MALE	48	SOUTH MIDLAND	2
2942	3609	A	1444	364	FEMALE	33	WESTERN	1
2943	3609	B	1303	364	FEMALE	49	NORTH MIDLAND	3
2944	3610	A	1473	329	FEMALE	63	WESTERN	2
2945	3610	B	1409	329	FEMALE	54	SOUTH MIDLAND	2
2946	3611	A	1449	305	MALE	26	SOUTH MIDLAND	2
2947	3611	B	1336	305	FEMALE	64	SOUTH MIDLAND	2
2948	3612	A	1458	321	MALE	47	NYC	3
2949	3612	B	1473	321	FEMALE	63	WESTERN	2
2950	3614	A	1444	310	FEMALE	33	WESTERN	1
2951	3614	B	1459	310	MALE	48	SOUTH MIDLAND	2
2952	3615	A	1455	358	FEMALE	35	WESTERN	2
2953	3615	B	1303	358	FEMALE	49	NORTH MIDLAND	3
2954	3616	A	1473	348	FEMALE	63	WESTERN	2
2955	3616	B	1441	348	MALE	27	NORTHERN	2
2956	3617	A	1458	356	MALE	47	NYC	3
2957	3617	B	1317	356	FEMALE	45	WESTERN	2
2958	3618	A	1473	305	FEMALE	63	WESTERN	2
2959	3618	B	1469	305	FEMALE	34	SOUTHERN	2
2960	3619	A	1444	312	FEMALE	33	WESTERN	1
2961	3619	B	1386	312	FEMALE	37	MIXED	3
2962	3620	A	1477	301	MALE	38	NORTH MIDLAND	2
2963	3620	B	1441	301	MALE	27	NORTHERN	2
2964	3621	A	1449	324	MALE	26	SOUTH MIDLAND	2
2965	3621	B	1437	324	FEMALE	54	NORTHERN	2
2966	3622	A	1458	351	MALE	47	NYC	3
2967	3622	B	1470	351	MALE	51	SOUTH MIDLAND	2
2968	3623	A	1449	304	MALE	26	SOUTH MIDLAND	2
2969	3623	B	1239	304	MALE	59	SOUTH MIDLAND	3
2970	3624	A	1349	308	FEMALE	30	NEW ENGLAND	3
2971	3624	B	1402	308	MALE	71	SOUTHERN	3
2972	3625	A	1444	370	FEMALE	33	WESTERN	1
2973	3625	B	1418	370	MALE	25	SOUTH MIDLAND	1
2974	3626	A	1464	325	MALE	36	WESTERN	2
2975	3626	B	1477	325	MALE	38	NORTH MIDLAND	2
2976	3627	A	1408	316	FEMALE	34	SOUTH MIDLAND	2
2977	3627	B	1302	316	FEMALE	48	NORTH MIDLAND	3
2978	3628	A	1455	310	FEMALE	35	WESTERN	2
2979	3628	B	1371	310	FEMALE	25	NORTHERN	2
2980	3629	A	1473	323	FEMALE	63	WESTERN	2
2981	3629	B	1303	323	FEMALE	49	NORTH MIDLAND	3
2982	3630	A	1449	358	MALE	26	SOUTH MIDLAND	2
2983	3630	B	1372	358	FEMALE	40	WESTERN	2
2984	3631	A	1477	353	MALE	38	NORTH MIDLAND	2
2985	3631	B	1450	353	FEMALE	68	SOUTH MIDLAND	3
2986	3632	A	1473	369	FEMALE	63	WESTERN	2
2987	3632	B	1437	369	FEMALE	54	NORTHERN	2
2988	3633	A	1455	366	FEMALE	35	WESTERN	2
2989	3633	B	1315	366	FEMALE	52	SOUTH MIDLAND	3
2990	3634	A	1454	308	FEMALE	25	SOUTH MIDLAND	2
2991	3634	B	1302	308	FEMALE	48	NORTH MIDLAND	3
2992	3635	A	1473	354	FEMALE	63	WESTERN	2
2993	3635	B	1438	354	MALE	36	NORTH MIDLAND	3
2994	3636	A	1477	321	MALE	38	NORTH MIDLAND	2
2995	3636	B	1129	321	FEMALE	53	MIXED	2
2996	3637	A	1444	319	FEMALE	33	WESTERN	1
2997	3637	B	1437	319	FEMALE	54	NORTHERN	2
2998	3638	A	1451	307	MALE	27	SOUTH MIDLAND	2
2999	3638	B	1409	307	FEMALE	54	SOUTH MIDLAND	2
3000	3639	A	1477	320	MALE	38	NORTH MIDLAND	2
3001	3639	B	1459	320	MALE	48	SOUTH MIDLAND	2
3002	3640	A	1458	365	MALE	47	NYC	3
3003	3640	B	1468	365	MALE	52	NORTH MIDLAND	3
3004	3641	A	1444	349	FEMALE	33	WESTERN	1
3005	3641	B	1470	349	MALE	51	SOUTH MIDLAND	2
3006	3642	A	1425	342	MALE	35	WESTERN	2
3007	3642	B	1376	342	MALE	30	NORTH MIDLAND	2
3008	3643	A	1473	358	FEMALE	63	WESTERN	2
3009	3643	B	1051	358	MALE	41	SOUTH MIDLAND	2
3010	3644	A	1477	322	MALE	38	NORTH MIDLAND	2
3011	3644	B	1473	322	FEMALE	63	WESTERN	2
3012	3645	A	1458	369	MALE	47	NYC	3
3013	3645	B	1188	369	MALE	51	NORTH MIDLAND	3
3014	3646	A	1455	353	FEMALE	35	WESTERN	2
3015	3646	B	1459	353	MALE	48	SOUTH MIDLAND	2
3016	3647	A	1425	345	MALE	35	WESTERN	2
3017	3647	B	1437	345	FEMALE	54	NORTHERN	2
3018	3648	A	1477	314	MALE	38	NORTH MIDLAND	2
3019	3648	B	1418	314	MALE	25	SOUTH MIDLAND	1
3020	3649	A	1473	331	FEMALE	63	WESTERN	2
3021	3649	B	1466	331	FEMALE	38	WESTERN	2
3022	3650	A	1467	327	MALE	40	WESTERN	3
3023	3650	B	1035	327	FEMALE	42	NORTH MIDLAND	2
3024	3651	A	1425	370	MALE	35	WESTERN	2
3025	3651	B	1474	370	MALE	44	NORTHERN	3
3026	3652	A	1458	307	MALE	47	NYC	3
3027	3652	B	1457	307	MALE	41	SOUTH MIDLAND	2
3028	3653	A	1444	320	FEMALE	33	WESTERN	1
3029	3653	B	1424	320	MALE	37	SOUTH MIDLAND	2
3030	3654	A	1473	314	FEMALE	63	WESTERN	2
3031	3654	B	1470	314	MALE	51	SOUTH MIDLAND	2
3032	3655	A	1455	323	FEMALE	35	WESTERN	2
3033	3655	B	1466	323	FEMALE	38	WESTERN	2
3034	3656	A	1381	312	FEMALE	71	SOUTH MIDLAND	2
3035	3656	B	1482	312	FEMALE	25	WESTERN	2
3036	3657	A	1425	325	MALE	35	WESTERN	2
3037	3657	B	1001	325	MALE	55	WESTERN	3
3038	3658	A	1447	342	FEMALE	45	SOUTH MIDLAND	3
3039	3658	B	1383	342	MALE	48	NORTH MIDLAND	2
3040	3659	A	1349	335	FEMALE	30	NEW ENGLAND	3
3041	3659	B	1035	335	FEMALE	42	NORTH MIDLAND	2
3042	3660	A	1477	354	MALE	38	NORTH MIDLAND	2
3043	3660	B	1262	354	MALE	32	SOUTHERN	2
3044	3661	A	1458	361	MALE	47	NYC	3
3045	3661	B	1424	361	MALE	37	SOUTH MIDLAND	2
3046	3662	A	1258	354	MALE	39	SOUTH MIDLAND	2
3047	3662	B	1446	354	MALE	26	SOUTH MIDLAND	2
3048	3663	A	1480	313	FEMALE	36	WESTERN	3
3049	3663	B	1459	313	MALE	48	SOUTH MIDLAND	2
3050	3664	A	1473	349	FEMALE	63	WESTERN	2
3051	3664	B	1417	349	FEMALE	33	SOUTH MIDLAND	2
3052	3665	A	1423	339	FEMALE	35	WESTERN	2
3053	3665	B	1409	339	FEMALE	54	SOUTH MIDLAND	2
3054	3666	A	1443	361	FEMALE	51	NORTHERN	2
3055	3666	B	1437	361	FEMALE	54	NORTHERN	2
3056	3667	A	1464	336	MALE	36	WESTERN	2
3057	3667	B	1297	336	FEMALE	30	MIXED	2
3058	3668	A	1381	316	FEMALE	71	SOUTH MIDLAND	2
3059	3668	B	1465	316	FEMALE	53	NYC	3
3060	3669	A	1444	343	FEMALE	33	WESTERN	1
3061	3669	B	1467	343	MALE	40	WESTERN	3
3062	3670	A	1449	340	MALE	26	SOUTH MIDLAND	2
3063	3670	B	1438	340	MALE	36	NORTH MIDLAND	3
3064	3671	A	1473	343	FEMALE	63	WESTERN	2
3065	3671	B	1213	343	MALE	66	SOUTH MIDLAND	3
3066	3672	A	1372	335	FEMALE	40	WESTERN	2
3067	3672	B	1315	335	FEMALE	52	SOUTH MIDLAND	3
3068	3673	A	1444	357	FEMALE	33	WESTERN	1
3069	3673	B	1383	357	MALE	48	NORTH MIDLAND	2
3070	3674	A	1480	311	FEMALE	36	WESTERN	3
3071	3674	B	1302	311	FEMALE	48	NORTH MIDLAND	3
3072	3675	A	1464	357	MALE	36	WESTERN	2
3073	3675	B	1051	357	MALE	41	SOUTH MIDLAND	2
3074	3676	A	1477	348	MALE	38	NORTH MIDLAND	2
3075	3676	B	1409	348	FEMALE	54	SOUTH MIDLAND	2
3076	3677	A	1450	357	FEMALE	68	SOUTH MIDLAND	3
3077	3677	B	1372	357	FEMALE	40	WESTERN	2
3078	3678	A	1473	364	FEMALE	63	WESTERN	2
3079	3678	B	1297	364	FEMALE	30	MIXED	2
3080	3679	A	1444	365	FEMALE	33	WESTERN	1
3081	3679	B	1258	365	MALE	39	SOUTH MIDLAND	2
3082	3680	A	1464	328	MALE	36	WESTERN	2
3083	3680	B	1001	328	MALE	55	WESTERN	3
3084	3681	A	1378	364	MALE	55	NORTHERN	2
3085	3681	B	1409	364	FEMALE	54	SOUTH MIDLAND	2
3086	3682	A	1480	306	FEMALE	36	WESTERN	3
3087	3682	B	1408	306	FEMALE	34	SOUTH MIDLAND	2
3088	3683	A	1470	312	MALE	51	SOUTH MIDLAND	2
3089	3683	B	1438	312	MALE	36	NORTH MIDLAND	3
3090	3684	A	1480	316	FEMALE	36	WESTERN	3
3091	3684	B	1475	316	FEMALE	37	WESTERN	1
3092	3685	A	1051	329	MALE	41	SOUTH MIDLAND	2
3093	3685	B	1479	329	FEMALE	43	SOUTHERN	2
3094	3686	A	1477	318	MALE	38	NORTH MIDLAND	2
3095	3686	B	1258	318	MALE	39	SOUTH MIDLAND	2
3096	3687	A	1486	365	MALE	32	WESTERN	2
3097	3687	B	1388	365	MALE	28	NORTH MIDLAND	3
3098	3688	A	1477	351	MALE	38	NORTH MIDLAND	2
3099	3688	B	1478	351	MALE	50	SOUTHERN	3
3100	3689	A	1482	304	FEMALE	25	WESTERN	2
3101	3689	B	1374	304	MALE	34	NYC	3
3102	3690	A	1446	316	MALE	26	SOUTH MIDLAND	2
3103	3690	B	1484	316	FEMALE	32	SOUTH MIDLAND	0
3104	3691	A	1436	351	MALE	55	SOUTH MIDLAND	2
3105	3691	B	1313	351	FEMALE	39	SOUTH MIDLAND	2
3106	3692	A	1258	359	MALE	39	SOUTH MIDLAND	2
3107	3692	B	1438	359	MALE	36	NORTH MIDLAND	3
3108	3693	A	1148	323	FEMALE	36	SOUTH MIDLAND	3
3109	3693	B	1437	323	FEMALE	54	NORTHERN	2
3110	3694	A	1074	302	FEMALE	27	NYC	2
3111	3694	B	1466	302	FEMALE	38	WESTERN	2
3112	3695	A	1486	352	MALE	32	WESTERN	2
3113	3695	B	1051	352	MALE	41	SOUTH MIDLAND	2
3114	3696	A	1423	331	FEMALE	35	WESTERN	2
3115	3696	B	1474	331	MALE	44	NORTHERN	3
3116	3697	A	1381	318	FEMALE	71	SOUTH MIDLAND	2
3117	3697	B	1424	318	MALE	37	SOUTH MIDLAND	2
3118	3698	A	1446	341	MALE	26	SOUTH MIDLAND	2
3119	3698	B	1482	341	FEMALE	25	WESTERN	2
3120	3699	A	1466	343	FEMALE	38	WESTERN	2
3121	3699	B	1438	343	MALE	36	NORTH MIDLAND	3
3122	3700	A	1258	332	MALE	39	SOUTH MIDLAND	2
3123	3700	B	1300	332	FEMALE	57	SOUTH MIDLAND	2
3124	3701	A	1297	303	FEMALE	30	MIXED	2
3125	3701	B	1282	303	FEMALE	50	NORTHERN	2
3126	3702	A	1480	305	FEMALE	36	WESTERN	3
3127	3702	B	1465	305	FEMALE	53	NYC	3
3128	3703	A	1423	316	FEMALE	35	WESTERN	2
3129	3703	B	1378	316	MALE	55	NORTHERN	2
3130	3704	A	1359	334	MALE	43	SOUTHERN	2
3131	3704	B	1148	334	FEMALE	36	SOUTH MIDLAND	3
3132	3705	A	1486	357	MALE	32	WESTERN	2
3133	3705	B	1437	357	FEMALE	54	NORTHERN	2
3134	3706	A	1477	370	MALE	38	NORTH MIDLAND	2
3135	3706	B	1467	370	MALE	40	WESTERN	3
3136	3707	A	1451	351	MALE	27	SOUTH MIDLAND	2
3137	3707	B	1298	351	FEMALE	54	NORTHERN	1
3138	3708	A	1482	321	FEMALE	25	WESTERN	2
3139	3708	B	1468	321	MALE	52	NORTH MIDLAND	3
3140	3709	A	1258	356	MALE	39	SOUTH MIDLAND	2
3141	3709	B	1424	356	MALE	37	SOUTH MIDLAND	2
3142	3710	A	1477	343	MALE	38	NORTH MIDLAND	2
3143	3710	B	1484	343	FEMALE	32	SOUTH MIDLAND	0
3144	3711	A	1446	310	MALE	26	SOUTH MIDLAND	2
3145	3711	B	1437	310	FEMALE	54	NORTHERN	2
3146	3712	A	1480	308	FEMALE	36	WESTERN	3
3147	3712	B	1297	308	FEMALE	30	MIXED	2
3148	3713	A	1282	306	FEMALE	50	NORTHERN	2
3149	3713	B	1385	306	FEMALE	39	SOUTH MIDLAND	3
3150	3714	A	1359	328	MALE	43	SOUTHERN	2
3151	3714	B	1051	328	MALE	41	SOUTH MIDLAND	2
3152	3715	A	1423	306	FEMALE	35	WESTERN	2
3153	3715	B	1321	306	MALE	36	SOUTH MIDLAND	2
3154	3716	A	1074	306	FEMALE	27	NYC	2
3155	3716	B	1315	306	FEMALE	52	SOUTH MIDLAND	3
3156	3717	A	1486	340	MALE	32	WESTERN	2
3157	3717	B	1386	340	FEMALE	37	MIXED	3
3158	3718	A	1148	319	FEMALE	36	SOUTH MIDLAND	3
3159	3718	B	1475	319	FEMALE	37	WESTERN	1
3160	3719	A	1258	353	MALE	39	SOUTH MIDLAND	2
3161	3719	B	1386	353	FEMALE	37	MIXED	3
3162	3720	A	1480	358	FEMALE	36	WESTERN	3
3163	3720	B	1367	358	FEMALE	40	NYC	2
3164	3721	A	1359	357	MALE	43	SOUTHERN	2
3165	3721	B	1479	357	FEMALE	43	SOUTHERN	2
3166	3722	A	1282	308	FEMALE	50	NORTHERN	2
3167	3722	B	1487	308	MALE	28	NORTH MIDLAND	2
3168	3723	A	1074	356	FEMALE	27	NYC	2
3169	3723	B	1307	356	FEMALE	42	WESTERN	3
3170	3724	A	1372	345	FEMALE	40	WESTERN	2
3171	3724	B	1438	345	MALE	36	NORTH MIDLAND	3
3172	3725	A	1477	331	MALE	38	NORTH MIDLAND	2
3173	3725	B	1469	331	FEMALE	34	SOUTHERN	2
3174	3726	A	1148	352	FEMALE	36	SOUTH MIDLAND	3
3175	3726	B	1041	352	MALE	59	MIXED	3
3176	3727	A	1378	358	MALE	55	NORTHERN	2
3177	3727	B	1466	358	FEMALE	38	WESTERN	2
3178	3728	A	1480	349	FEMALE	36	WESTERN	3
3179	3728	B	1443	349	FEMALE	51	NORTHERN	2
3180	3729	A	1282	366	FEMALE	50	NORTHERN	2
3181	3729	B	1372	366	FEMALE	40	WESTERN	2
3182	3730	A	1486	323	MALE	32	WESTERN	2
3183	3730	B	1487	323	MALE	28	NORTH MIDLAND	2
3184	3731	A	1439	360	MALE	51	SOUTH MIDLAND	1
3185	3731	B	1467	360	MALE	40	WESTERN	3
3186	3732	A	1482	322	FEMALE	25	WESTERN	2
3187	3732	B	1258	322	MALE	39	SOUTH MIDLAND	2
3188	3733	A	1477	364	MALE	38	NORTH MIDLAND	2
3189	3733	B	1465	364	FEMALE	53	NYC	3
3190	3734	A	1074	303	FEMALE	27	NYC	2
3191	3734	B	1371	303	FEMALE	25	NORTHERN	2
3192	3735	A	1481	364	FEMALE	60	NORTH MIDLAND	1
3193	3735	B	1466	364	FEMALE	38	WESTERN	2
3194	3736	A	1258	335	MALE	39	SOUTH MIDLAND	2
3195	3736	B	1408	335	FEMALE	34	SOUTH MIDLAND	2
3196	3737	A	1148	364	FEMALE	36	SOUTH MIDLAND	3
3197	3737	B	1418	364	MALE	25	SOUTH MIDLAND	1
3198	3738	A	1425	334	MALE	35	WESTERN	2
3199	3738	B	1390	334	MALE	53	WESTERN	3
3200	3739	A	1488	359	MALE	48	SOUTHERN	2
3201	3739	B	1402	359	MALE	71	SOUTHERN	3
3202	3740	A	1282	311	FEMALE	50	NORTHERN	2
3203	3740	B	1443	311	FEMALE	51	NORTHERN	2
3204	3741	A	1486	358	MALE	32	WESTERN	2
3205	3741	B	1450	358	FEMALE	68	SOUTH MIDLAND	3
3206	3742	A	1487	364	MALE	28	NORTH MIDLAND	2
3207	3742	B	1168	364	MALE	46	NORTH MIDLAND	2
3208	3743	A	1480	329	FEMALE	36	WESTERN	3
3209	3743	B	1437	329	FEMALE	54	NORTHERN	2
3210	3744	A	1359	352	MALE	43	SOUTHERN	2
3211	3744	B	1221	352	MALE	53	NYC	3
3212	3745	A	1423	353	FEMALE	35	WESTERN	2
3213	3745	B	1406	353	MALE	41	NORTH MIDLAND	3
3214	3746	A	1457	364	MALE	41	SOUTH MIDLAND	2
3215	3746	B	1417	364	FEMALE	33	SOUTH MIDLAND	2
3216	3747	A	1258	308	MALE	39	SOUTH MIDLAND	2
3217	3747	B	1318	308	MALE	39	SOUTHERN	3
3218	3748	A	1488	342	MALE	48	SOUTHERN	2
3219	3748	B	1472	342	MALE	45	SOUTHERN	2
3220	3749	A	1486	324	MALE	32	WESTERN	2
3221	3749	B	1360	324	MALE	32	WESTERN	2
3222	3750	A	1480	321	FEMALE	36	WESTERN	3
3223	3750	B	1051	321	MALE	41	SOUTH MIDLAND	2
3224	3751	A	1074	304	FEMALE	27	NYC	2
3225	3751	B	1378	304	MALE	55	NORTHERN	2
3226	3752	A	1359	353	MALE	43	SOUTHERN	2
3227	3752	B	1467	353	MALE	40	WESTERN	3
3228	3753	A	1477	368	MALE	38	NORTH MIDLAND	2
3229	3753	B	1487	368	MALE	28	NORTH MIDLAND	2
3230	3754	A	1481	310	FEMALE	60	NORTH MIDLAND	1
3231	3754	B	1443	310	FEMALE	51	NORTHERN	2
3232	3755	A	1477	310	MALE	38	NORTH MIDLAND	2
3233	3755	B	1475	310	FEMALE	37	WESTERN	1
3234	3756	A	1479	350	FEMALE	43	SOUTHERN	2
3235	3756	B	1488	350	MALE	48	SOUTHERN	2
3236	3757	A	1480	353	FEMALE	36	WESTERN	3
3237	3757	B	1472	353	MALE	45	SOUTHERN	2
3238	3758	A	1148	341	FEMALE	36	SOUTH MIDLAND	3
3239	3758	B	1385	341	FEMALE	39	SOUTH MIDLAND	3
3240	3759	A	1436	366	MALE	55	SOUTH MIDLAND	2
3241	3759	B	1467	366	MALE	40	WESTERN	3
3242	3760	A	1423	364	FEMALE	35	WESTERN	2
3243	3760	B	1095	364	MALE	37	MIXED	3
3244	3761	A	1372	369	FEMALE	40	WESTERN	2
3245	3761	B	1336	369	FEMALE	64	SOUTH MIDLAND	2
3246	3762	A	1359	321	MALE	43	SOUTHERN	2
3247	3762	B	1041	321	MALE	59	MIXED	3
3248	3763	A	1381	365	FEMALE	71	SOUTH MIDLAND	2
3249	3763	B	1476	365	MALE	40	WESTERN	2
3250	3764	A	1436	303	MALE	55	SOUTH MIDLAND	2
3251	3764	B	1446	303	MALE	26	SOUTH MIDLAND	2
3252	3765	A	1490	341	MALE	45	NORTH MIDLAND	3
3253	3765	B	1470	341	MALE	51	SOUTH MIDLAND	2
3254	3766	A	1381	339	FEMALE	71	SOUTH MIDLAND	2
3255	3766	B	1488	339	MALE	48	SOUTHERN	2
3256	3767	A	1402	356	MALE	71	SOUTHERN	3
3257	3767	B	1475	356	FEMALE	37	WESTERN	1
3258	3768	A	1480	310	FEMALE	36	WESTERN	3
3259	3768	B	1417	310	FEMALE	33	SOUTH MIDLAND	2
3260	3769	A	1481	316	FEMALE	60	NORTH MIDLAND	1
3261	3769	B	1437	316	FEMALE	54	NORTHERN	2
3262	3770	A	1148	305	FEMALE	36	SOUTH MIDLAND	3
3263	3770	B	1001	305	MALE	55	WESTERN	3
3264	3771	A	1359	312	MALE	43	SOUTHERN	2
3265	3771	B	1465	312	FEMALE	53	NYC	3
3266	3772	A	1486	312	MALE	32	WESTERN	2
3267	3772	B	1344	312	FEMALE	60	SOUTH MIDLAND	3
3268	3773	A	1436	343	MALE	55	SOUTH MIDLAND	2
3269	3773	B	1478	343	MALE	50	SOUTHERN	3
3270	3774	A	1148	312	FEMALE	36	SOUTH MIDLAND	3
3271	3774	B	1004	312	FEMALE	37	NORTHERN	2
3272	3775	A	1481	343	FEMALE	60	NORTH MIDLAND	1
3273	3775	B	1488	343	MALE	48	SOUTHERN	2
3274	3776	A	1490	353	MALE	45	NORTH MIDLAND	3
3275	3776	B	1461	353	FEMALE	33	WESTERN	2
3276	3777	A	1477	339	MALE	38	NORTH MIDLAND	2
3277	3777	B	1417	339	FEMALE	33	SOUTH MIDLAND	2
3278	3778	A	1424	313	MALE	37	SOUTH MIDLAND	2
3279	3778	B	1465	313	FEMALE	53	NYC	3
3280	3779	A	1360	362	MALE	32	WESTERN	2
3281	3779	B	1484	362	FEMALE	32	SOUTH MIDLAND	0
3282	3780	A	1378	318	MALE	55	NORTHERN	2
3283	3780	B	1041	318	MALE	59	MIXED	3
3284	3781	A	1480	304	FEMALE	36	WESTERN	3
3285	3781	B	1298	304	FEMALE	54	NORTHERN	1
3286	3782	A	1487	340	MALE	28	NORTH MIDLAND	2
3287	3782	B	1437	340	FEMALE	54	NORTHERN	2
3288	3783	A	1074	325	FEMALE	27	NYC	2
3289	3783	B	1467	325	MALE	40	WESTERN	3
3290	3784	A	1476	322	MALE	40	WESTERN	2
3291	3784	B	1051	322	MALE	41	SOUTH MIDLAND	2
3292	3785	A	1486	353	MALE	32	WESTERN	2
3293	3785	B	1372	353	FEMALE	40	WESTERN	2
3294	3786	A	1378	345	MALE	55	NORTHERN	2
3295	3786	B	1213	345	MALE	66	SOUTH MIDLAND	3
3296	3787	A	1436	361	MALE	55	SOUTH MIDLAND	2
3297	3787	B	1489	361	FEMALE	34	SOUTH MIDLAND	2
3298	3788	A	1148	355	FEMALE	36	SOUTH MIDLAND	3
3299	3788	B	1263	355	FEMALE	61	NORTHERN	2
3300	3789	A	1487	345	MALE	28	NORTH MIDLAND	2
3301	3789	B	1156	345	FEMALE	49	SOUTHERN	2
3302	3790	A	1486	307	MALE	32	WESTERN	2
3303	3790	B	1438	307	MALE	36	NORTH MIDLAND	3
3304	3791	A	1477	306	MALE	38	NORTH MIDLAND	2
3305	3791	B	1004	306	FEMALE	37	NORTHERN	2
3306	3792	A	1480	351	FEMALE	36	WESTERN	3
3307	3792	B	1488	351	MALE	48	SOUTHERN	2
3308	3793	A	1481	321	FEMALE	60	NORTH MIDLAND	1
3309	3793	B	1372	321	FEMALE	40	WESTERN	2
3310	3794	A	1479	310	FEMALE	43	SOUTHERN	2
3311	3794	B	1213	310	MALE	66	SOUTH MIDLAND	3
3312	3795	A	1477	312	MALE	38	NORTH MIDLAND	2
3313	3795	B	1488	312	MALE	48	SOUTHERN	2
3314	3796	A	1490	319	MALE	45	NORTH MIDLAND	3
3315	3796	B	1476	319	MALE	40	WESTERN	2
3316	3797	A	1436	302	MALE	55	SOUTH MIDLAND	2
3317	3797	B	1345	302	MALE	52	SOUTH MIDLAND	3
3318	3798	A	1480	301	FEMALE	36	WESTERN	3
3319	3798	B	1485	301	MALE	39	SOUTHERN	2
3320	3799	A	1156	325	FEMALE	49	SOUTHERN	2
3321	3799	B	1484	325	FEMALE	32	SOUTH MIDLAND	0
3322	3800	A	1486	304	MALE	32	WESTERN	2
3323	3800	B	1472	304	MALE	45	SOUTHERN	2
3324	3801	A	1378	312	MALE	55	NORTHERN	2
3325	3801	B	1397	312	FEMALE	65	SOUTH MIDLAND	3
3326	3802	A	1436	326	MALE	55	SOUTH MIDLAND	2
3327	3802	B	1459	326	MALE	48	SOUTH MIDLAND	2
3328	3803	A	1130	314	FEMALE	54	NORTHERN	3
3329	3803	B	1438	314	MALE	36	NORTH MIDLAND	3
3330	3804	A	1481	306	FEMALE	60	NORTH MIDLAND	1
3331	3804	B	1491	306	FEMALE	52	SOUTH MIDLAND	1
3332	3805	A	1490	340	MALE	45	NORTH MIDLAND	3
3333	3805	B	1263	340	FEMALE	61	NORTHERN	2
3334	3806	A	1477	358	MALE	38	NORTH MIDLAND	2
3335	3806	B	1462	358	MALE	34	WESTERN	3
3336	3807	A	1476	339	MALE	40	WESTERN	2
3337	3807	B	1479	339	FEMALE	43	SOUTHERN	2
3338	3808	A	1372	354	FEMALE	40	WESTERN	2
3339	3808	B	1023	354	MALE	56	SOUTHERN	2
3340	3809	A	1436	329	MALE	55	SOUTH MIDLAND	2
3341	3809	B	1338	329	FEMALE	55	NYC	2
3342	3810	A	1253	308	FEMALE	37	WESTERN	2
3343	3810	B	1307	308	FEMALE	42	WESTERN	3
3344	3811	A	1477	323	MALE	38	NORTH MIDLAND	2
3345	3811	B	1490	323	MALE	45	NORTH MIDLAND	3
3346	3812	A	1462	361	MALE	34	WESTERN	3
3347	3812	B	1475	361	FEMALE	37	WESTERN	1
3348	3813	A	1461	357	FEMALE	33	WESTERN	2
3349	3813	B	1402	357	MALE	71	SOUTHERN	3
3350	3814	A	1481	307	FEMALE	60	NORTH MIDLAND	1
3351	3814	B	1441	307	MALE	27	NORTHERN	2
3352	3815	A	1130	320	FEMALE	54	NORTHERN	3
3353	3815	B	1168	320	MALE	46	NORTH MIDLAND	2
3354	3816	A	1486	368	MALE	32	WESTERN	2
3355	3816	B	1485	368	MALE	39	SOUTHERN	2
3356	3817	A	1372	331	FEMALE	40	WESTERN	2
3357	3817	B	1447	331	FEMALE	45	SOUTH MIDLAND	3
3358	3818	A	1481	351	FEMALE	60	NORTH MIDLAND	1
3359	3818	B	1475	351	FEMALE	37	WESTERN	1
3360	3819	A	1490	329	MALE	45	NORTH MIDLAND	3
3361	3819	B	1482	329	FEMALE	25	WESTERN	2
3362	3820	A	1462	310	MALE	34	WESTERN	3
3363	3820	B	1488	310	MALE	48	SOUTHERN	2
3364	3821	A	1476	304	MALE	40	WESTERN	2
3365	3821	B	1438	304	MALE	36	NORTH MIDLAND	3
3366	3822	A	1369	312	FEMALE	31	NORTHERN	2
3367	3822	B	1441	312	MALE	27	NORTHERN	2
3368	3823	A	1341	332	FEMALE	51	WESTERN	3
3369	3823	B	1447	332	FEMALE	45	SOUTH MIDLAND	3
3370	3824	A	1486	367	MALE	32	WESTERN	2
3371	3824	B	1494	367	MALE	54	NORTH MIDLAND	3
3372	3825	A	1461	331	FEMALE	33	WESTERN	2
3373	3825	B	1345	331	MALE	52	SOUTH MIDLAND	3
3374	3826	A	1475	349	FEMALE	37	WESTERN	1
3375	3826	B	1490	349	MALE	45	NORTH MIDLAND	3
3376	3827	A	1462	356	MALE	34	WESTERN	3
3377	3827	B	1468	356	MALE	52	NORTH MIDLAND	3
3378	3828	A	1436	312	MALE	55	SOUTH MIDLAND	2
3379	3828	B	1422	312	MALE	39	SOUTHERN	2
3380	3829	A	1478	332	MALE	50	SOUTHERN	3
3381	3829	B	1488	332	MALE	48	SOUTHERN	2
3382	3830	A	1476	345	MALE	40	WESTERN	2
3383	3830	B	1493	345	FEMALE	50	NORTH MIDLAND	2
3384	3831	A	1465	315	FEMALE	53	NYC	3
3385	3831	B	1441	315	MALE	27	NORTHERN	2
3386	3832	A	1297	361	FEMALE	30	MIXED	2
3387	3832	B	1479	361	FEMALE	43	SOUTHERN	2
3388	3833	A	1481	303	FEMALE	60	NORTH MIDLAND	1
3389	3833	B	1450	303	FEMALE	68	SOUTH MIDLAND	3
3390	3834	A	1372	328	FEMALE	40	WESTERN	2
3391	3834	B	1494	328	MALE	54	NORTH MIDLAND	3
3392	3835	A	1489	306	FEMALE	34	SOUTH MIDLAND	2
